"134"	0.10749874267012823
"151"	0.10736778555022153
"4"	0.10684873200924139
"34"	0.10658808178106392
"48"	0.10627040728534468
"63"	0.10608349633094766
"24"	0.10590891911111207
"36"	0.10580489050473889
"2"	0.10551996408687953
"65"	0.10543895761077884
"180"	0.10523696750375859
"43"	0.10492270664829063
"216"	0.10479778546735255
"195"	0.10463665842928077
"130"	0.10459971957672806
"150"	0.10406209924668976
"132"	0.10404480517983236
"101"	0.10391200650224484
"200"	0.10311919266153376
"221"	0.10296610645201111
"67"	0.10270469503747025
"28"	0.10225113334394201
"128"	0.10195419121098405
"100"	0.10176112040807747
"111"	0.10175458286569394
"190"	0.1014757890937163
"157"	0.10078849415880521
"35"	0.10022554243576783
"219"	0.10013130970242894
"71"	0.09976058424195931
"49"	0.09943300939917468
"45"	0.09934274516886134
"213"	0.09930916492713548
"37"	0.0992117837898136
"56"	0.09883778991554218
"97"	0.09860378966747188
"115"	0.098056455449071
"218"	0.09787185841442579
"228"	0.09725404075366961
"202"	0.09722093931447241
"77"	0.09702969688085902
"223"	0.09657319511941766
"39"	0.09651707726856387
"243"	0.0964975181793847
"160"	0.09647705819251874
"57"	0.09639556671648794
"155"	0.0963337575547046
"145"	0.09530064643701663
"55"	0.09470551332740054
"222"	0.09461551127943336
"253"	0.0944494192326737
"133"	0.09428655857404257
"244"	0.09413161238209922
"102"	0.09286325213174149
"139"	0.09244706142211932
"61"	0.09216038290045435
"31"	0.09122118342582682
"135"	0.09112992092386342
"154"	0.09108097210043577
"121"	0.09104834906722982
"197"	0.09057550505118028
"14"	0.09044594848522375
"9"	0.09026115108356449
"116"	0.0902203154200295
"75"	0.09013747412649732
"41"	0.09013710776500969
"89"	0.08958574112048616
"51"	0.08952152479566285
"203"	0.08922376129095658
"72"	0.08865379692027105
"146"	0.0885365814566887
"127"	0.08838814791010625
"12"	0.08816912666412251
"245"	0.0881231334711693
"27"	0.0880988704482764
"198"	0.08806313330584369
"156"	0.08792537666968143
"98"	0.08788658752859331
"259"	0.0871756711724029
"196"	0.08616922680963834
"108"	0.08561073480894214
"226"	0.08554438430845819
"179"	0.08477276212071971
"124"	0.08450445139029462
"232"	0.08364178523172755
"206"	0.08357280929682977
"131"	0.08338783482815308
"95"	0.08335693988165059
"152"	0.08319834814824296
"17"	0.0831753690145749
"120"	0.08303252748719828
"205"	0.08302284089547894
"251"	0.08299641950457222
"21"	0.08297404683405168
"105"	0.08289275441720316
"225"	0.08262074885723762
"46"	0.08234332088746266
"149"	0.08233859572151528
"81"	0.08090785981257767
"227"	0.08060571925596999
"171"	0.08052993314534175
"19"	0.07943494943114206
"7"	0.0783198641164705
"91"	0.07770689984709565
"214"	0.07745375602878152
"53"	0.07740291031997877
"208"	0.07718716885014394
"62"	0.07661527162660318
"177"	0.07641696352884646
"73"	0.07567600767754304
"220"	0.07548055451382552
"20"	0.07539779360644305
"185"	0.07530969983194798
"212"	0.07459991612034585
"188"	0.07438531115225976
"217"	0.07433903922530073
"207"	0.07416425281279113
"247"	0.07294934365908493
"126"	0.07223106849013458
"74"	0.07135080378577553
"242"	0.07134362315468423
"192"	0.0712438378066298
"240"	0.07105544591130944
"42"	0.07036241083605922
"260"	0.07000191673138718
"3"	0.06985350809560514
"165"	0.0679741623770434
"119"	0.06778234295102133
"11"	0.06611923513377392
"85"	0.06602854511266053
"26"	0.06577859806429265
"29"	0.06573652675700896
"92"	0.06480851959104357
"82"	0.06474358825818677
"169"	0.06451074143663955
"44"	0.06402542001826438
"129"	0.06331017333927796
"22"	0.06303381261429306
"174"	0.06278143350842466
"204"	0.06247952716655987
"241"	0.06142723563688874
"167"	0.061222523830326746
"32"	0.061097873277617114
"153"	0.060563732535779506
"99"	0.06008865539320309
"173"	0.060081458043702365
"183"	0.05853409985743482
"38"	0.057914272872644446
"83"	0.0573676821132888
"250"	0.05704400870673743
"248"	0.054061056074233
"18"	0.05241971650085589
"235"	0.05148549299609824
"168"	0.0496207598781839
"182"	0.049561183603477006
"78"	0.04945682121018871
"6"	0.048318188858485274
"69"	0.04770731790200165
"159"	0.0466380056231403
"193"	0.04602694182350509
"254"	0.045390942684416215
"147"	0.04460414952837091
"136"	0.040904378620178136
"60"	0.04087201889401142
"47"	0.03560717179556601
"94"	0.03261240109944166
"59"	0.011954905847373635
"110"	0.0
